trading_date,contract,price,contract_type,delivery_start,delivery_end
01/09/2021,Jan/22,48.65,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
02/09/2021,Jan/22,50.82,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
03/09/2021,Jan/22,50.57,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
06/09/2021,Jan/22,51.87,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
07/09/2021,Jan/22,53.11,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
08/09/2021,Jan/22,54.16,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
09/09/2021,Jan/22,56.33,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
10/09/2021,Jan/22,57.5,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
13/09/2021,Jan/22,60.95,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
14/09/2021,Jan/22,65.01,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
15/09/2021,Jan/22,70.12,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
16/09/2021,Jan/22,62.54,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
17/09/2021,Jan/22,64.42,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
20/09/2021,Jan/22,75.02,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
21/09/2021,Jan/22,73.76,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
22/09/2021,Jan/22,71.48,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
23/09/2021,Jan/22,69.7,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
24/09/2021,Jan/22,70.79,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
27/09/2021,Jan/22,76.81,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
28/09/2021,Jan/22,79.27,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
29/09/2021,Jan/22,85.99,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
30/09/2021,Jan/22,96.95,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
01/10/2021,Jan/22,94.6,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
04/10/2021,Jan/22,97.37,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
05/10/2021,Jan/22,116.74,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
06/10/2021,Jan/22,110.01,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
07/10/2021,Jan/22,98.22,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
08/10/2021,Jan/22,87.78,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
11/10/2021,Jan/22,86.21,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
12/10/2021,Jan/22,86.46,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
13/10/2021,Jan/22,94.14,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
14/10/2021,Jan/22,102.76,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
15/10/2021,Jan/22,94.56,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
18/10/2021,Jan/22,94.56,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
19/10/2021,Jan/22,90.94,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
20/10/2021,Jan/22,94.52,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
21/10/2021,Jan/22,89.35,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
22/10/2021,Jan/22,87.63,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
25/10/2021,Jan/22,89.43,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
26/10/2021,Jan/22,88.62,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
27/10/2021,Jan/22,87.18,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
28/10/2021,Jan/22,77.08,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
29/10/2021,Jan/22,65.09,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
01/11/2021,Jan/22,65.67,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
02/11/2021,Jan/22,67.51,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
03/11/2021,Jan/22,76.95,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
04/11/2021,Jan/22,73.31,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
05/11/2021,Jan/22,73.85,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
08/11/2021,Jan/22,78.69,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
09/11/2021,Jan/22,72.57,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
10/11/2021,Jan/22,69.83,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
11/11/2021,Jan/22,74.53,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
12/11/2021,Jan/22,74.97,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
15/11/2021,Jan/22,79.48,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
16/11/2021,Jan/22,93.56,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
17/11/2021,Jan/22,94.52,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
18/11/2021,Jan/22,94.58,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
19/11/2021,Jan/22,87.1,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
22/11/2021,Jan/22,83.73,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
23/11/2021,Jan/22,90.92,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
24/11/2021,Jan/22,93.88,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
25/11/2021,Jan/22,93.17,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
26/11/2021,Jan/22,87.63,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
29/11/2021,Jan/22,93.56,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
30/11/2021,Jan/22,93.04,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
01/12/2021,Jan/22,95.8,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
02/12/2021,Jan/22,94.86,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
03/12/2021,Jan/22,89.6,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
06/12/2021,Jan/22,90.4,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
07/12/2021,Jan/22,95.5,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
08/12/2021,Jan/22,101.46,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
09/12/2021,Jan/22,101.05,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
10/12/2021,Jan/22,106.32,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
13/12/2021,Jan/22,116.3,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
14/12/2021,Jan/22,129.2,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
15/12/2021,Jan/22,131.38,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
16/12/2021,Jan/22,143.31,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
17/12/2021,Jan/22,137.5,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
20/12/2021,Jan/22,147.45,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
21/12/2021,Jan/22,180.2,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
22/12/2021,Jan/22,172.45,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
23/12/2021,Jan/22,133.12,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
24/12/2021,Jan/22,111.57,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
27/12/2021,Jan/22,106.75,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
28/12/2021,Jan/22,106.89,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
29/12/2021,Jan/22,96.06,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
30/12/2021,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
31/12/2021,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
03/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
04/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
05/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
06/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
07/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
10/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
11/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
12/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
13/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
14/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
17/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
18/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
19/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
20/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
21/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
24/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
25/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
26/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
27/01/2022,Jan/22,87.25,month,2022-01-01 01:00:00+01:00,2022-02-01 00:00:00+01:00
21/09/2021,Feb/22,72.82,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
22/09/2021,Feb/22,70.36,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
23/09/2021,Feb/22,69.33,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
24/09/2021,Feb/22,69.86,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
27/09/2021,Feb/22,76.41,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
28/09/2021,Feb/22,78.85,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
29/09/2021,Feb/22,85.76,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
30/09/2021,Feb/22,96.58,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
01/10/2021,Feb/22,94.33,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
04/10/2021,Feb/22,97.28,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
05/10/2021,Feb/22,116.66,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
06/10/2021,Feb/22,110.34,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
07/10/2021,Feb/22,98.06,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
08/10/2021,Feb/22,87.44,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
11/10/2021,Feb/22,85.58,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
12/10/2021,Feb/22,86.06,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
13/10/2021,Feb/22,93.69,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
14/10/2021,Feb/22,102.32,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
15/10/2021,Feb/22,94.34,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
18/10/2021,Feb/22,94.15,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
19/10/2021,Feb/22,90.75,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
20/10/2021,Feb/22,93.98,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
21/10/2021,Feb/22,88.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
22/10/2021,Feb/22,87.17,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
25/10/2021,Feb/22,88.86,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
26/10/2021,Feb/22,88.16,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
27/10/2021,Feb/22,86.61,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
28/10/2021,Feb/22,76.57,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
29/10/2021,Feb/22,64.37,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
01/11/2021,Feb/22,64.83,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
02/11/2021,Feb/22,66.9,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
03/11/2021,Feb/22,76.23,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
04/11/2021,Feb/22,72.83,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
05/11/2021,Feb/22,73.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
08/11/2021,Feb/22,78.3,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
09/11/2021,Feb/22,72.65,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
10/11/2021,Feb/22,70.08,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
11/11/2021,Feb/22,74.94,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
12/11/2021,Feb/22,75.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
15/11/2021,Feb/22,80.46,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
16/11/2021,Feb/22,93.37,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
17/11/2021,Feb/22,95.96,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
18/11/2021,Feb/22,96.27,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
19/11/2021,Feb/22,87.31,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
22/11/2021,Feb/22,84.99,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
23/11/2021,Feb/22,91.92,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
24/11/2021,Feb/22,94.97,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
25/11/2021,Feb/22,94.42,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
26/11/2021,Feb/22,89.31,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
29/11/2021,Feb/22,93.95,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
30/11/2021,Feb/22,93.57,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
01/12/2021,Feb/22,95.78,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
02/12/2021,Feb/22,95.39,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
03/12/2021,Feb/22,89.59,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
06/12/2021,Feb/22,90.21,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
07/12/2021,Feb/22,96.62,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
08/12/2021,Feb/22,100.92,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
09/12/2021,Feb/22,100.81,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
10/12/2021,Feb/22,106.17,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
13/12/2021,Feb/22,116.37,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
14/12/2021,Feb/22,127.94,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
15/12/2021,Feb/22,132.15,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
16/12/2021,Feb/22,137.4,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
17/12/2021,Feb/22,136.46,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
20/12/2021,Feb/22,145.78,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
21/12/2021,Feb/22,180.4,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
22/12/2021,Feb/22,171.94,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
23/12/2021,Feb/22,132.97,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
24/12/2021,Feb/22,111.84,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
27/12/2021,Feb/22,106.16,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
28/12/2021,Feb/22,107.05,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
29/12/2021,Feb/22,97.94,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
30/12/2021,Feb/22,87.41,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
31/12/2021,Feb/22,71.86,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
03/01/2022,Feb/22,80.6,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
04/01/2022,Feb/22,89.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
05/01/2022,Feb/22,90.8,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
06/01/2022,Feb/22,96.17,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
07/01/2022,Feb/22,88.33,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
10/01/2022,Feb/22,84.8,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
11/01/2022,Feb/22,78.6,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
12/01/2022,Feb/22,75,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
13/01/2022,Feb/22,83.8,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
14/01/2022,Feb/22,86.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
17/01/2022,Feb/22,76,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
18/01/2022,Feb/22,78.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
19/01/2022,Feb/22,76.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
20/01/2022,Feb/22,75.67,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
21/01/2022,Feb/22,79.28,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
24/01/2022,Feb/22,92.67,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
25/01/2022,Feb/22,93.5,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
26/01/2022,Feb/22,91.7,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
27/01/2022,Feb/22,93.03,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
28/01/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
31/01/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
01/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
02/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
03/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
04/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
07/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
08/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
09/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
10/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
11/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
14/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
15/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
16/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
17/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
18/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
21/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
22/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
23/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
24/02/2022,Feb/22,92.53,month,2022-02-01 01:00:00+01:00,2022-03-01 00:00:00+01:00
09/09/2021,Mar/22,52.71,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
10/09/2021,Mar/22,53.8,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
13/09/2021,Mar/22,56.91,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
14/09/2021,Mar/22,61.19,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
15/09/2021,Mar/22,65.58,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
16/09/2021,Mar/22,58.81,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
17/09/2021,Mar/22,60.89,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
20/09/2021,Mar/22,69.77,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
21/09/2021,Mar/22,69.03,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
22/09/2021,Mar/22,67,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
23/09/2021,Mar/22,65.44,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
24/09/2021,Mar/22,66.72,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
27/09/2021,Mar/22,72.69,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
28/09/2021,Mar/22,74.3,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
29/09/2021,Mar/22,80.98,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
30/09/2021,Mar/22,91.91,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
01/10/2021,Mar/22,89.58,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
04/10/2021,Mar/22,91.54,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
05/10/2021,Mar/22,111.81,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
06/10/2021,Mar/22,105.05,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
07/10/2021,Mar/22,93.11,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
08/10/2021,Mar/22,81.94,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
11/10/2021,Mar/22,80.35,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
12/10/2021,Mar/22,80.62,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
13/10/2021,Mar/22,88.67,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
14/10/2021,Mar/22,96.9,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
15/10/2021,Mar/22,88.79,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
18/10/2021,Mar/22,88.91,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
19/10/2021,Mar/22,85.39,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
20/10/2021,Mar/22,88.67,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
21/10/2021,Mar/22,83.62,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
22/10/2021,Mar/22,82.31,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
25/10/2021,Mar/22,83.09,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
26/10/2021,Mar/22,82.37,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
27/10/2021,Mar/22,78.16,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
28/10/2021,Mar/22,68.64,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
29/10/2021,Mar/22,58.17,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
01/11/2021,Mar/22,59.28,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
02/11/2021,Mar/22,60.94,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
03/11/2021,Mar/22,70.48,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
04/11/2021,Mar/22,66.37,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
05/11/2021,Mar/22,66.46,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
08/11/2021,Mar/22,71.75,month,2022-03-01 01:00:00+01:00,2022-04-01 01:00:00+02:00
